Karmn,Name,Comp,GJ,RA_J2016_deg,DE_J2016_deg,RA_J2000,DE_J2000,l_J2016_deg,b_J2016_deg,Ref01,SpT,SpTnum,Ref02,Teff_K,eTeff_K,logg,elogg,[Fe/H],e[Fe/H],Ref03,L_Lsol,eL_Lsol,Ref04,R_Rsol,eR_Rsol,Ref05,M_Msol,eM_Msol,Ref06,muRA_masa-1,emuRA_masa-1,muDE_masa-1,emuDE_masa-1,Ref07,pi_mas,epi_mas,Ref08,d_pc,ed_pc,Ref09,Vr_kms-1,eVr_kms-1,Ref10,ruwe,Ref11,U_kms-1,eU_kms-1,V_kms-1,eV_kms-1,W_kms-1,eW_kms-1,Ref12,sa_m/s/a,esa_m/s/a,Ref13,SKG,Ref14,SKG_lit,Ref14_lit,Pop,Ref15,vsini_flag,vsini_kms-1,evsini_kms-1,Ref16,P_d,eP_d,Ref17,pEWHalpha_A,epEWHalpha_A,Ref18,log(LHalpha/Lbol),elog(LHalpha/Lbol),Ref19,1RXS,CRT_s-1,eCRT_s-1,HR1,eHR1,HR2,eHR2,Flux_X_E-13_ergcm-2s-1,eFlux_X_E-13_ergcm-2s-1,LX/LJ,eLX/LJ,Ref20,Activity,Ref21,FUV_mag,eFUV_mag,NUV_mag,eNUV_mag,Ref22,u_mag,eu_mag,Ref23,BT_mag,eBT_mag,Ref24,B_mag,eB_mag,Ref25,BP_mag,eBP_mag,Ref26,g_mag,eg_mag,Ref27,VT_mag,eVT_mag,Ref28,V_mag,eV_mag,Ref29,Ra_mag,Ref30,r_mag,er_mag,Ref31,GG_mag,eGG_mag,Ref32,i_mag,ei_mag,Ref33,RP_mag,eRP_mag,Ref34,IN_mag,Ref35,J_mag,eJ_mag,H_mag,eH_mag,Ks_mag,eKs_mag,QFlag_2M,Ref36,W1_mag,eW1_mag,W2_mag,eW2_mag,W3_mag,eW3_mag,W4_mag,eW4_mag,QFlag_WISE,Ref37,Multiplicity,WideWDS,Widerho_arcsec,eWiderho_arcsec,Ref38,WideCompanionName,WideCompanionSpT,CloseWDS,Closerho_arcsec,eCloserho_arcsec,Ref39,CloseCompanionSpT,RV,Planet,Ref40,PlanetNum,LoRes_spectrum,HiRes_spectrum,LoRes_imaging,HiRes_imaging,Class,Survey,Notes,Gaia_id_1,2MASS_id,TIC_id,Teff_min_K,Teff_max_K,logg_min,logg_max,is_GTO,rv_file,lc_file,has_rv,has_lc,InstBand_nominal,InstBand_ranged
J04520+064,Wolf 1539,-,179,73.0245709586363,6.47519220606572,04:52:05.73,+06:28:35.6,192.22744963503,-22.8627000135189,EDR3,M3.5 V,3.5,PMSU,3439.0,30.0,4.83,0.08,-0.08,0.06,Marf21,0.0164933,0.0001032,Karmn,0.36178,0.00641,Karmn,0.3577,0.0119,Karmn,153.615463551962,0.025907679,-306.046163419711,0.019233298,EDR3,80.5623303028882,0.02359831,EDR3,12.41274919,0.00363594,EDR3,-8.713,0.0156,Sou18,1.1652066,EDR3,12.94375,0.01421,-17.68281,0.00549,1.30502,0.00705,Karmn,0.0333221713313365,0.0001402763263187,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,-0.054,0.014,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,13.431,0.358,TYC2,13.552,0.06,UCAC4,12.2307,0.003,EDR3,12.697,0.04,UCAC4,11.728,0.138,TYC2,11.963,0.04,UCAC4,11.653,UCAC4,11.357,0.05,UCAC4,10.714,0.0028,EDR3,9.944,0.03,UCAC4,9.5074,0.0038,EDR3,9.87,US-B1,7.814,0.024,7.209,0.046,6.942,0.018,AAA,2M,6.804,0.065,6.624,0.021,6.567,0.017,6.539,0.066,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+SOPHIE,Yes,How10,1.0,,,,FastCam [WD15],Alpha,GTO,,3288082758293022848,04520573+0628356,450102450,3409.0,3469.0,4.75,4.91,True,../data/CARM_VIS_RVs/J04520+064.dat,<ambiguous>,True,True,He3-burning,He3-burning
J04472+206,RX J0447.2+2038,-,,71.801457070981,20.6358961455435,04:47:12.25,+20:38:10.8,179.273866106592,-15.6041177430441,EDR3,M5.0 V,5.0,AF15a,3096.0,14.0,5.12,0.07,-0.06,0.04,Marf21,0.0125083,7.518e-05,Karmn,0.3887,0.0037,Karmn,0.3862,0.0108,Karmn,88.6912116083975,0.037849765,-98.1902655040989,0.02728151,EDR3,42.9898655351966,0.031129006,EDR3,23.2612963,0.01684353,EDR3,23.9761566967165,0.31203472987139,Lafa20,1.2007989,EDR3,-23.57778,0.30052,-14.24903,0.00916,-5.36556,0.08431,Karmn,0.0041840718816567,0.0002794355547733,Wol17,IC,Karmn,,,YD,Karmn,=,47.6,26.8,Rein18,0.3418999910354614,,CC21,-9.82,0.05,Sche19,-3.5314,0.0021,Sche19,J044712.8+203809,0.0989,0.0166,-0.48,0.13,0.18,0.29,5.7,0.96,0.0063417788940275,2.12,1RXS,RV-loud,Sad21,20.697,0.257,19.893,0.114,GALEX,17.351,0.01,SDSS9,,,,15.817,0.19,UCAC4,14.5099,0.0052,EDR3,14.956,0.09,UCAC4,,,,14.216,0.08,UCAC4,13.957,UCAC4,13.591,0.06,UCAC4,12.6178,0.0029,EDR3,12.089,0.001,SDSS9,11.3059,0.0042,EDR3,10.77,US-B1,9.38,0.022,8.808,0.033,8.507,0.022,AAA,2M,8.317,0.023,8.105,0.019,7.968,0.021,7.749,0.205,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,CAFOS,,,(Astralux),Alpha,GTO,,3410346286637015040,04471225+2038109,238413768,3082.0,3110.0,5.05,5.19,True,../data/CARM_VIS_RVs/J04472+206.dat,,True,False,none,none
J04429+214,2MASS J04425586+2128230,-,,70.7329356341546,21.4735661865365,04:42:55.86,+21:28:23.0,177.950048684731,-15.8733737386233,EDR3,M3.5 V,3.5,Lep13,3499.0,24.0,4.9,0.08,0.0,0.04,Marf21,0.0181725,0.0001596,Karmn,0.36684,0.00528,Karmn,0.3631,0.0113,Karmn,37.6797928859586,0.03316134,117.700400628359,0.02147187,EDR3,71.9040594883667,0.024304645,EDR3,13.90742063,0.00470092,EDR3,2.80277706379624,0.0250281678742263,Lafa20,1.1308731,EDR3,-4.38176,0.02407,4.6968,0.00289,5.74282,0.00729,Karmn,0.0036010545483952,0.0003281207643936,Wol17,,,,,D,Karmn,<,2.0,,Rein18,47.8,1.1,DA19,-0.05,0.015,Sche19,,,,,,,,,,,,,,,,,,,,,,,15.897,0.007,SDSS9,,,,13.461,0.04,UCAC4,12.1492,0.0031,EDR3,12.626,0.05,UCAC4,,,,11.925,0.05,UCAC4,11.611,UCAC3,11.335,0.05,UCAC4,10.7271,0.0028,EDR3,10.993,0.9,UCAC4,9.5509,0.0038,EDR3,9.42,US-B1,7.958,0.023,7.403,0.078,7.101,0.026,AAA,2M,6.94,0.057,6.797,0.022,6.889,0.016,6.67,0.072,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFEbis FEROS,,FastCam,Alpha,GTO,,3411398347466374144,04425586+2128230,397356212,3475.0,3523.0,4.82,4.98,True,../data/CARM_VIS_RVs/J04429+214.dat,,True,False,He3-burning,He3-burning
J04429+189,HD 285968,-,176,70.7354817380845,18.9532029263918,04:42:55.77,+18:57:29.4,180.021342911276,-17.4272545962121,EDR3,M2.0 V,2.0,PMSU,3678.0,16.0,5.13,0.08,0.0,0.03,Marf21,0.0350681,0.0002538,Karmn,0.4612,0.00435,Karmn,0.4626,0.0119,Karmn,656.646958302907,0.027073016,-1116.59354136726,0.016278848,EDR3,105.427484171353,0.021029381,EDR3,9.48519267,0.00189199,EDR3,26.236,0.0006,Sou18,0.88777876,EDR3,-22.78207,0.0024,-57.77142,0.00875,-14.97518,0.00742,Karmn,0.3627979583032464,0.0020485501989323,Wol17,,,,,D,Karmn,<,2.0,,Rein18,40.7,0.4,DA19,0.003,0.009,Sche19,,,,J044254.6+185718.,0.0389,0.0121,-0.18,0.28,0.4,0.39,2.86,0.89,0.0002154973333987,0.13,1RXS*,Flare?,AP75,21.282,0.406,19.022,0.09,GALEX,,,,11.818,0.121,TYC2,11.467,0.01,UCAC4,10.2105,0.0033,EDR3,10.718,0.03,UCAC4,10.195,0.049,TYC2,10.007,0.04,UCAC4,9.581,UCAC4,9.522,0.18,UCAC4,9.0044,0.0028,EDR3,8.314,0.02,UCAC4,7.9094,0.0039,EDR3,8.41,US-B1,6.462,0.024,5.824,0.033,5.607,0.034,AAA,2M,5.486,0.177,5.27,0.065,5.341,0.014,5.227,0.034,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+SOPHIE,Yes,For09,2.0,,FEROS,,FastCam [WD15],Alpha,GTO,,3409711211681795584,04425581+1857285,397354290,3662.0,3694.0,5.05,5.21,True,../data/CARM_VIS_RVs/J04429+189.dat,,True,False,none,He3-burning
J04406-128,TOI-2457,-,,70.16732399492,-12.89072343113,04:40:40.14,-12:53:26.9,210.0337800474,-34.7722874008,EDR3,m0 V,0.0,Karmn,4100.0,50.0,5.5,0.25,0.0,,Karmn,0.0864766,0.0006783,Karmn,0.5828,0.0144,Karmn,0.591,0.0197,Karmn,15.268186620947326,0.018037496,19.511160581272105,0.015074813,EDR3,16.289787810261732,0.025472624,EDR3,61.38810789573844,0.09609674467098,EDR3,-0.21861002,0.4869604,EDR3,1.5496366,EDR3,-4.67413,0.34636,1.17083,0.20039,5.3675,0.27782,Karmn,,,,,,,,D,Karmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.631,0.05,UCAC4,12.499164,0.002894,EDR3,12.972,0.07,UCAC4,,,,12.257,0.07,UCAC4,,,11.686,0.06,UCAC4,11.688784,0.002782,EDR3,11.128,0.08,UCAC4,10.804494,0.003813,EDR3,,,9.741,0.024,9.126,0.023,8.929,0.021,AAA,2M,8.837,0.024,8.857,0.02,8.759,0.025,8.453,,AAAU,AllWISE,Single,,,,,,,,,,,,,No,TOI in prep,0.0,,,,,Alpha,TOI,TOI 2457,3174921811836948864,04404014-1253269,117799904,4050.0,4150.0,5.25,5.75,True,../data/CARM_VIS_RVs/J04406-128.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J04406-128/J04406-128_TESS_TIC117799904_S32.fits,True,True,none,none
J04376-110,BD-11 916,-,173,69.4234131962232,-11.0397521873487,04:37:41.87,-11:02:20.0,207.61840938821,-34.6547737923554,EDR3,M1.5 V,1.5,PMSU,3666.0,16.0,5.08,0.12,-0.04,0.06,Marf21,0.0331172,0.0001814,Karmn,0.45112,0.00413,Karmn,0.452,0.0117,Karmn,-226.922852391865,0.013824763,-195.986968404785,0.010792182,EDR3,89.1897284619791,0.019916328,EDR3,11.21205342,0.00250368,EDR3,-6.763,0.0006,Sou18,1.1386429,EDR3,14.62825,0.00174,2.89094,0.0024,-8.79619,0.00227,Karmn,0.0231074084321161,9.399939058468656e-05,Wol17,UMa,Karmn,,,D,Karmn,<,2.0,,Rein18,,,,0.066,0.013,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,12.17,0.137,TYC2,11.863,0.02,UCAC4,10.5782,0.0028,EDR3,10.932,0.01,PS1,10.429,0.041,TYC2,10.346,0.03,UCAC4,9.835,UCAC3,9.788,0.182,PS1,9.4081,0.0028,EDR3,8.385,0.033,PS1,8.3307,0.0038,EDR3,8.57,US-B1,6.943,0.019,6.331,0.026,6.091,0.021,AAA,2M,6.027,0.1,5.792,0.039,5.812,0.015,5.692,0.037,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+UVES,No,Zec09,0.0,,FEROS,,FastCam [WD15],Alpha,GTO,,3184351876391975808,04374188-1102198,55997717,3650.0,3682.0,4.96,5.2,True,../data/CARM_VIS_RVs/J04376-110.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J04376-110/J04376-110_TESS_TIC55997717_S32.fits,True,True,He3-burning,He3-burning
J04376+528,BD+52 857,-,172,69.4227838713801,52.8915029723142,04:37:40.93,+52:53:37.0,153.238924277906,3.88620649806082,EDR3,M0.0 V,0.0,Gra03,4039.0,20.0,4.94,0.07,-0.14,0.05,Marf21,0.071626,0.0005244,Karmn,0.54656,0.00577,Karmn,0.5527,0.0135,Karmn,304.125465436326,0.02965237,-475.1460368893,0.023979941,EDR3,100.916059931722,0.026600812,EDR3,9.90922556,0.00261201,EDR3,34.03,0.003,Sou18,1.1722351,EDR3,-42.35037,0.00364,-7.93306,0.00478,-1.95324,0.00499,Karmn,0.0722471296405127,0.0002286980512025,Wol17,HS,Karmn,,,D,Karmn,=,3.4,1.5,Rein18,,,,-0.013,0.013,Sche19,,,,J043740.6+525346,0.0794,0.0142,-0.63,0.12,-0.41,0.33,3.95,0.71,0.0001723978703888,0.06,1RXS,Flare?,Ger99,,,,,,,,,10.421,0.029,TYC2,10.075,0.04,UCAC4,8.8299,0.0029,EDR3,9.619,0.001,PS1,8.804,0.013,TYC2,8.863,0.1,UCAC4,,,8.707,0.1,UCAC4,7.9525,0.0028,EDR3,7.746,0.06,UCAC4,7.0314,0.0038,EDR3,,,5.866,0.041,5.268,0.031,5.047,0.018,AAA,2M,4.973,0.189,4.828,0.067,4.933,0.014,4.835,0.029,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,FastCam,Alpha,GTO,,272855565763652480,04374092+5253372,274545692,4019.0,4059.0,4.87,5.010000000000001,True,../data/CARM_VIS_RVs/J04376+528.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J04376+528/J04376+528_TESS_TIC274545692_S19.fits,True,True,He3-burning,He3-burning
J04343+430,PM J04343+4302,-,,68.5939600520581,43.037027528627,04:34:22.50,+43:02:14.7,160.158688416923,-3.1561112322328,EDR3,m2 V,2.0,Karmn,3525.0,25.0,4.86,0.11,-0.08,0.09,Marf21,0.0298569,0.0001606,Karmn,0.4633,0.00669,Karmn,0.465,0.013,Karmn,37.7622011420827,0.02180654,-87.0623864067154,0.018372472,EDR3,26.5893000339446,0.019234827,EDR3,37.60911339,0.02720661,EDR3,-43.21,0.1,Marf21,1.1789055,EDR3,35.44357,0.09397,-29.78566,0.0351,-3.1507,0.01066,Karmn,,,,,,,,D,Karmn,,,,,,,,-0.173,,Lu19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.879,0.03,UCAC4,13.597,0.003,EDR3,14.093,0.01,UCAC4,,,,13.378,0.03,UCAC4,,,12.797,0.04,UCAC4,12.2846,0.0028,EDR3,11.552,0.08,UCAC4,11.145,0.0038,EDR3,,,9.616,0.022,9.005,0.023,8.758,0.02,AAA,2M,8.638,0.023,8.543,0.018,8.445,0.027,8.221,0.303,AAAB,AllWISE,Single,,,,,,,,,,,,,No,TOI in prep,0.0,,,,,Gamma+,TOI,TOI 1685 - V. Bejar: UVW [km/s]: 35.623 +/- 8.019 / -29.850 +/- 2.903 / -3.140 +/- 0.474 (Gaia EDR3),252366608956186240,04342248+4302148,28900646,3500.0,3550.0,4.75,4.970000000000001,True,../data/CARM_VIS_RVs/J04343+430.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J04343+430/J04343+430_TESS_TIC28900646_S19.fits,True,True,He3-burning,He3-burning
J04311+589,STN 2051A,Aab,169.1A,67.8091906283281,58.9679799715474,04:31:11.51,+58:58:37.5,148.113297226789,7.30979257242688,EDR3,M4.0 V+,4.0,PMSU,3382.0,39.0,4.89,0.1,-0.17,0.11,Marf21,0.0095784,6.187e-05,Karmn,0.28507,0.00664,Karmn,0.2768,0.0114,Karmn,1300.36478360256,0.05556656,-2046.10551889657,0.047106765,EDR3,181.243839012434,0.049853016,EDR3,5.51742893,0.00151763,EDR3,28.429,0.024,Lafa20,1.2182512,EDR3,,,,,,,,0.7442407074369839,0.0025437009369372,Wol17,,,,,,,<,1.9,,Del98,,,,-0.013,0.011,Sche19,,,,,,,,,,,2.24,,0.0001970261323445,,ACIS/Chandra,,,,,,,,,,,13.279,0.312,TYC2,12.115,0.17,APASS9,11.3477,0.004,EDR3,11.338,0.12,UCAC4,11.377,0.088,TYC2,10.977,0.041,APASS9,10.709,UCAC3,10.411,0.03,UCAC4,9.7026,0.0029,EDR3,8.989,0.002,PS1,8.4518,0.004,EDR3,8.11,US-B1,6.622,0.021,6.012,0.02,5.717,0.021,AAA,2M,5.505,0.154,5.252,0.061,5.324,0.013,5.186,0.033,BAAA,AllWISE,Wide + Resolved Physical,STI205,9885,39,CC16,EGGR 180,DC,,70,,Stra77,,CARMENES,No,,0.0,,CAFE,,FastCam [WD15],Delta,GTO,,470826482637310080,04311147+5858375,356322721,3343.0,3421.0,4.79,4.989999999999999,True,../data/CARM_VIS_RVs/J04311+589.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J04311+589/J04311+589_TESS_TIC356322721_S19.fits,True,True,He3-burning,He3-burning
J04290+219,BD+21 652,-,169,67.2501948731295,21.9234753267243,04:29:00.12,+21:55:21.7,175.438418411976,-18.0878945092324,EDR3,M0.5 V,0.5,Gra06,4123.0,20.0,4.48,0.15,0.05,0.03,Marf21,0.115019,0.002151,Karmn,0.66468,0.00896,Karmn,0.6773,0.0166,Karmn,-67.0174924749917,0.02845738,174.626753011732,0.020580705,EDR3,89.054608821017,0.023446703,EDR3,11.2290651,0.00295644,EDR3,-35.44,0.0076,Sou18,1.0770729,EDR3,33.3031,0.00723,6.76252,0.00243,14.15271,0.00316,Karmn,0.0090275995964237,2.709934689181841e-05,Wol17,,,,,D,Karmn,=,3.9,1.5,Rein18,25.4,0.3,DA19,0.19,0.023,Sche19,,,,J042859.8+215519,0.133,0.0196,-0.36,0.12,-0.18,0.24,8.51,1.25,0.000314010399571,0.09,1RXS,Flare?,Ger99,,,,,,12.244,0.001,SDSS9,10.112,0.031,TYC2,10.117,0.99,UCAC4,8.5431,0.0029,EDR3,9.148,0.001,SDSS9,8.509,0.015,TYC2,8.496,0.99,UCAC4,8.711,UCAC4,7.767,0.001,SDSS9,7.7041,0.0028,EDR3,,,,6.8045,0.0039,EDR3,6.74,US-B1,5.674,0.026,5.05,0.016,4.875,0.016,AAA,2M,4.851,0.202,4.714,0.113,4.854,0.015,4.693,0.037,BBAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,FastCam,Alpha,GTO,,145421309108301184,04290013+2155214,17558287,4103.0,4143.0,4.33,4.630000000000001,True,../data/CARM_VIS_RVs/J04290+219.dat,,True,False,none,He3-burning
J04225+105,LSPM J0422+1031,-,,65.6343910831937,10.5220330330658,04:22:31.99,+10:31:18.8,183.944415235531,-26.4920901388252,EDR3,M3.5 V,3.5,Lep13,3546.0,25.0,4.71,0.1,-0.06,0.07,Marf21,0.0248845,0.0001477,Karmn,0.41796,0.00602,Karmn,0.417,0.0122,Karmn,244.970745464417,0.033018313,32.7580670790811,0.022992019,EDR3,48.0030722975731,0.02711203,EDR3,20.83199996,0.01176587,EDR3,36.7150778728119,0.0250098158688618,Lafa20,1.2157362,EDR3,-41.34566,0.02277,-15.09363,0.00931,2.53376,0.01504,Karmn,0.0342018722312069,0.0017100728425542,Wol17,HS,Karmn,,,YD,Karmn,<,2.0,,Rein18,5.48,0.01,DA19,0.065,0.017,Sche19,,,,,,,,,,,,,,,,,,,,21.613,0.435,GALEX,,,,,,,13.983,0.03,UCAC4,12.7321,0.0031,EDR3,13.177,0.02,UCAC4,,,,12.51,0.02,UCAC4,11.489,UCAC3,11.911,0.01,UCAC4,11.296,0.0028,EDR3,10.56,0.02,UCAC4,10.1194,0.0039,EDR3,10.04,US-B1,8.471,0.02,7.864,0.04,7.56,0.016,AAA,2M,7.426,0.033,7.346,0.019,7.237,0.018,7.098,0.119,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,FEROS,,FastCam,Alpha,GTO,,3300729031796977024,04223199+1031188,372896796,3521.0,3571.0,4.61,4.81,True,../data/CARM_VIS_RVs/J04225+105.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J04225+105/J04225+105_TESS_TIC372896796_S32.fits,True,True,He3-burning,He3-burning
J04219+213,LP 415-17,-,,65.4696439192691,21.3532526359261,04:21:52.49,+21:21:12.9,174.749428685658,-19.7125499027115,EDR3,m0 V,0.0,Karmn,3940.0,51.0,4.76,0.07,-0.33,0.16,Schw19,0.071722,0.0004119,Karmn,0.575,0.015,Karmn,0.5825,0.0201,Karmn,200.180836762226,0.018003514,-76.774634827141,0.012836321,EDR3,13.7113097469356,0.015370281,EDR3,72.93249284,0.08175681,EDR3,18.8189059183409,0.0189638260928498,Lafa20,1.1035376,EDR3,-35.22381,0.03049,-62.66585,0.05453,26.0946,0.05848,Karmn,,,,,,,,TD-D,Karmn,,,,,,,,0.12,0.05,Sche19,,,,,,,,,,,,,,,,,,,,,,,16.253,0.007,SDSS9,,,,14.073,0.05,UCAC4,13.0265,0.0029,EDR3,13.491,0.047,APASS9,,,,12.806,0.05,UCAC4,,,12.286,0.059,APASS9,12.2416,0.0028,EDR3,11.877,0.001,SDSS9,11.372,0.0038,EDR3,,,10.274,0.024,9.686,0.017,9.496,0.017,AAA,2M,9.427,0.023,9.412,0.019,9.37,0.044,8.715,,AAAU,WISE,Single,,,,,,,,,,,,CARMENES,Yes,Die18,3.0,,,,,Gamma+,GTO,,145333927996558976,04215245+2121131,17307715,3889.0,3991.0,4.69,4.83,True,../data/CARM_VIS_RVs/J04219+213.dat,,True,False,He3-burning,He3-burning
J04198+425,LSR J0419+4233,-,,64.9704017642364,42.5520426860394,04:19:52.13,+42:33:30.4,158.662645048176,-5.40968712562234,EDR3,M8.5 V,8.5,Lep03,2400.0,38.0,4.0,0.25,0.0,,Karmn,0.0004903,3.214e-06,Karmn,0.12807,0.00408,Karmn,0.111,0.009,Karmn,528.664631319598,0.08253221,-1441.61375824032,0.057803046,EDR3,97.4489959770632,0.09534248,EDR3,10.26177838,0.01003995,EDR3,21.4859973206609,0.0700439031992538,Lafa20,1.1161795,EDR3,-41.79408,0.06681,-56.35475,0.05564,-33.44236,0.05207,Karmn,0.5772180048518287,0.0274140185333392,Wol17,,,,,D,Karmn,=,3.6,2.3,Rein18,0.986753,0.000483,Rev20,-10.82,0.26,Sche19,-4.239,0.011,Sche19,,,,,,,,,,,,,RV-loud,Sad21,,,,,,,,,,,,,,,18.891,0.0294,EDR3,19.421,0.012,PS1,,,,,,,,,17.76,0.009,PS1,15.5551,0.0028,EDR3,15.114,0.003,PS1,14.0279,0.0042,EDR3,14.43,US-B1,11.094,0.022,10.383,0.028,9.9,0.022,AAA,2M,9.634,0.023,9.436,0.021,9.209,0.035,8.965,0.469,AAAU,WISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,,,,Beta,GTO,,229155579195699456,04195212+4233304,347994537,2362.0,2438.0,3.75,4.25,True,../data/CARM_VIS_RVs/J04198+425.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J04198+425/J04198+425_TESS_TIC347994537_S19.fits,True,True,none,none
J04173+088,LTT 11392,-,3270,64.3278246232936,8.82110525739324,04:17:18.53,+08:49:22.0,184.57738041683,-28.5504672525327,EDR3,M4.5 V,4.5,PMSU,3100.0,50.0,5.5,0.25,0.0,,Karmn,0.0065595,3.752e-05,Karmn,0.28078,0.00909,Karmn,0.2722,0.0131,Karmn,133.639083734593,0.04491981,-377.260714664228,0.033175487,EDR3,68.5616601560203,0.037801087,EDR3,14.58541111,0.00804158,EDR3,15.91,5.37,Jeff18,1.5723993,EDR3,-7.74362,4.70198,-27.01204,0.37647,-15.14235,2.56647,Karmn,0.0542340019958687,0.0036807791328675,Wol17,LA,Karmn,,,YD,Karmn,=,190.3,,Jeff18,0.369723,1.4538826e-05,Rev20,-11.15,0.15,Sche15,,,,J041717.9+084940,0.121,0.0234,-0.34,0.17,0.13,0.33,7.87,1.52,0.0063417788940275,2.45,1RXS,Flare?,Ger99,,,,,,,,,,,,15.535,0.09,UCAC4,14.0701,0.0056,EDR3,14.612,0.06,UCAC4,,,,13.873,0.04,UCAC4,13.768,UCAC4,13.162,0.01,UCAC4,12.2349,0.003,EDR3,11.482,0.04,UCAC4,10.9447,0.0041,EDR3,10.85,US-B1,9.03,0.026,8.483,0.029,8.182,0.02,AAA,2M,8.005,0.022,7.809,0.021,7.692,0.02,7.697,0.176,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,FEROS,,FCam [ALux] [LuckyCam],Beta,GTO,,3299381442858615936,04171852+0849220,283866910,3050.0,3150.0,5.25,5.75,True,../data/CARM_VIS_RVs/J04173+088.dat,<ambiguous>,True,True,none,none
J04167-120,LP 714-47,-,,64.1902283159272,-12.0848916619135,04:16:45.60,-12:05:02.5,206.040962216518,-39.7342084746044,EDR3,M0.0 V,0.0,Drei20,3961.0,13.0,5.01,0.09,0.15,0.04,Marf21,0.0739876,0.0004182,Karmn,0.57759,0.00413,Karmn,0.5855,0.0132,Karmn,49.8345732985339,0.017469274,-197.203137874559,0.015298295,EDR3,19.1057664531389,0.02011972,EDR3,52.34021898,0.05511794,EDR3,-7.8318509,0.01416519,CC21,1.1321315,EDR3,32.7684,0.03492,-39.0921,0.0371,-2.5223,0.02151,Karmn,,,,,,,,D,Karmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4328,0.3023,GALEX,,,,,,,13.933,0.03,UCAC4,12.7176,0.0031,EDR3,13.242,0.04,UCAC4,,,,12.492,0.04,UCAC4,,,11.908,0.04,UCAC4,11.7222,0.0028,EDR3,11.098,0.03,UCAC4,10.7303,0.0038,EDR3,,,9.493,0.024,8.829,0.024,8.626,0.025,AAA,2M,8.5,0.023,8.535,0.02,8.425,0.025,8.179,0.344,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,Yes,Drei20,0.0,,,,,Gamma+,TOI,TOI 442,3189306030970782208,04164560-1205023,70899085,3948.0,3974.0,4.92,5.1,True,../data/CARM_VIS_RVs/J04167-120.dat,<ambiguous>,True,True,He3-burning,He3-burning
J04153-076,omi02 Eri C,C,166C,63.8296560208744,-7.67090338261034,04:15:21.54,-07:39:20.7,200.779890536429,-38.0463148758438,EDR3,M4.5 V,4.5,AF15a,3179.0,61.0,5.0,0.18,-0.3,0.17,Marf21,0.0063643,4.178e-05,Karmn,0.263,0.0101,Karmn,0.2535,0.0139,Karmn,-2247.18294261271,0.06516677,-3409.82370878987,0.053521328,EDR3,199.451618597389,0.069206245,EDR3,5.01374723,0.00173968,EDR3,-43.577896775411,0.024031545617093,Lafa20,1.5311921,EDR3,97.61907,0.02501,-11.70573,0.02435,-40.65865,0.0223,Karmn,1.914776842739235,0.0022039376847799,Wol17,,,,,TD-D,Karmn,=,2.1,1.5,Rein18,,,,-3.355,0.028,Sche19,-3.946,0.004,Sche19,,0.8,0.05,-0.28,0.06,,,54.61,3.41,0.0053689623908067,0.68,PSPC/ROSAT,Flare?,Jac87,,,,,,,,,,,,9.607,0.01,UCAC4,11.4909,0.0032,EDR3,12.248,0.001,PS1,,,,9.489,0.01,UCAC4,10.151,UCAC4,10.797,0.003,PS1,9.7753,0.0029,EDR3,8.765,0.081,PS1,8.5012,0.0038,EDR3,,,6.747,0.02,6.278,0.04,5.962,0.026,AAA,2M,5.701,0.069,5.325,0.037,5.443,0.025,5.348,0.044,AAAA,AllWISE,Wide,STF518,77.9\\8.598,0.1\\0.030,Dor11 CC16,omi02 Eri A\\omi Eri B,K0.5V\\DA,,,,,,CARMENES+HARPS+SOPHIE,No,,0.0,CAFOS,FEROS,TCP,FastCam,Alpha,GTO,,3195919254111314816,04152173-0739173,671834302,3118.0,3240.0,4.82,5.18,True,../data/CARM_VIS_RVs/J04153-076.dat,<ambiguous>,True,True,none,none
